id,keyword,location,text,target,word_count,mean_word_length,lexical_diversity,stop_word_count,url_count,punctuation_count,hashtag_count,text_clean,keyword_clean,text_tokens,text_lemma,keyword_disaster_rate
7545,mudslide,,"i slipped over big time, found myself a little mudslide. luckily my big puffy priory coat softened my fall. however… https://t.co/5mpvzpj7mp",0,21,4.85,0.9047619047619048,6,1,8,0,i slipped over big time found myself a little mudslide luckily my big puffy priory coat softened my fall however,mudslide,slipped big time found little mudslide luckily big puffy priory coat softened fall however,I slip over big time find myself a little mudslide luckily my big puffy priory coat soften my fall however,0.16071428571428573
1187,blood,,five more months of stuggle blood sweat and tears,0,9,4.555555555555555,1.0,3,0,0,0,five more months of stuggle blood sweat and tears,blood,five months stuggle blood sweat tears,five more month of stuggle blood sweat and tear,0.0851063829787234
1489,bomb,Side 3,“passed away.” this euphemistic trash is part of the reason we’re still doing this. they were violently killed in an 18-year-o…,0,21,5.095238095238095,1.0,9,0,4,0,passed away this euphemistic trash is part of the reason we re still doing this they were violently killed in an 18 year o,bomb,passed away euphemistic trash part reason still violently killed year,pass away this euphemistic trash be part of the reason we re still do this they be violently kill in an 18 year o,0.1
7150,lightning,West Yorkshire,some strange stuff written about the banning of credit cards for gambling this morning. 15 year olds tend to find a… https://t.co/nqzmg6f0qt,0,22,4.571428571428571,1.0,7,1,6,0,some strange stuff written about the banning of credit cards for gambling this morning 15 year olds tend to find a,lightning,strange stuff written banning credit cards gambling morning year olds tend find,some strange stuff write about the banning of credit card for gambling this morning 15 year old tend to find a,0.20454545454545456
10568,trouble,,it’s not even 9am yet nd ur already tryna cause trouble,0,11,4.090909090909091,1.0,1,0,0,0,it s not even 9am yet nd ur already tryna cause trouble,trouble,even 9am yet already tryna cause trouble,it s not even 9 am yet nd ur already tryna cause trouble,0.12
3982,destruction,"Corpus Christi, Texas, US",we often give our enemies the means for our own destruction. -- aesop #quote https://t.co/oouquqieri,0,15,4.583333333333333,0.9333333333333333,6,1,9,1,we often give our enemies the means for our own destruction aesop quote,destruction,often give enemies means destruction aesop quote,we often give our enemy the mean for our own destruction aesop quote,0.06
1249,bloody,"Seaford, Victoria, Australia",you’re a bloody amazing human on and off the course. 👍,0,11,4.0,1.0,5,0,1,0,you re a bloody amazing human on and off the course,bloody,bloody amazing human course,you re a bloody amazing human on and off the course,0.05660377358490566
4447,drowned,,it's really too bad about what i've allowed to become of my once sharp mind because there's a tiny shred in there that's li…,0,24,4.208333333333333,1.0,13,0,4,0,it is really too bad about what i have allowed to become of my once sharp mind because there is a tiny shred in there that is li,drowned,really bad allowed become sharp mind tiny shred,it be really too bad about what I have allow to become of my once sharp mind because there be a tiny shred in there that be li,0.13333333333333333
1265,bloody,"Mumbai, India",who does this bastard jayakrishna think he is? bloody third rate airline with… https://t.co/o6wjp3v1um,0,14,5.076923076923077,1.0,4,1,6,0,who does this bastard jayakrishna think he is bloody third rate airline with,bloody,bastard jayakrishna think bloody third rate airline,who do this bastard jayakrishna think he be bloody third rate airline with,0.05660377358490566
2764,crush,"Seoul, Mapo-gu, HapJeong-dong ",after 20 yrs my crush on you.. cieeeee...... 😘 ketjup manjah. https://t.co/xh36gthaom,0,12,3.909090909090909,1.0,3,1,14,0,after 20 yrs my crush on you cieeeee ketjup manjah,crush,yrs crush cieeeee ketjup manjah,after 20 yrs my crush on you cieeeee ketjup manjah,0.0
318,annihilation,"Mumbai, India","you don't understand systemic oppression, that the cost for oppressed is total, complete anni… https://t.co/rgqeyk2z7b",0,15,5.785714285714286,1.0,6,1,8,0,you do not understand systemic oppression that the cost for oppressed is total complete anni,annihilation,understand systemic oppression cost oppressed total complete anni,you do not understand systemic oppression that the cost for oppress be total complete anni,0.2222222222222222
7678,nuclear%20disaster,"Gurgaon, India","nine years after “fukushima” became synonymous with nuclear disaster, the area will help kick off the 2020 summer o… https://t.co/btkmuqpfm1",0,20,5.157894736842105,0.95,6,1,6,0,nine years after fukushima became synonymous with nuclear disaster the area will help kick off the 2020 summer o,nuclear disaster,nine years fukushima became synonymous nuclear disaster area help kick 2020 summer,nine year after fukushima become synonymous with nuclear disaster the area will help kick off the 2020 summer o,0.20754716981132076
10750,violent%20storm,,storm brendan: thousands without power as storm brings 'violent winds' https://t.co/rjbxsgbvl5,1,11,6.1,0.9090909090909091,1,1,8,0,storm brendan thousands without power as storm brings violent winds,violent storm,storm brendan thousands without power storm brings violent winds,storm brendan thousand without power as storm bring violent wind,0.4166666666666667
7041,inundation,"Chicago, IL",“if you can” is a great primer that’s a quick first read and gives you a basic roadmap without inundation o… https://t.co/mxxtjk0hhp,0,22,4.190476190476191,0.8636363636363636,7,1,5,0,if you can is a great primer that s a quick first read and gives you a basic roadmap without inundation o,inundation,great primer quick first read gives basic roadmap without inundation,if you can be a great primer that s a quick first read and give you a basic roadmap without inundation o,0.10714285714285714
6929,inundated,,"flood warning! vehicles, u-haul inundated by flood waters off mud creek in hendersonville, nc!… https://t.co/xccqplcufw",1,15,5.857142857142857,0.9333333333333333,3,1,10,0,flood warning vehicles u haul inundated by flood waters off mud creek in hendersonville nc,inundated,flood warning vehicles haul inundated flood waters mud creek hendersonville,flood warning vehicle u haul inundate by flood water off mud creek in hendersonville nc,0.11864406779661017
4255,displaced,BAY AREA | PNW,i really hope all the folks that are displaced out here find warm shelter. this freezing weather/snow is no joke.😭,1,20,4.75,1.0,10,0,3,0,i really hope all the folks that are displaced out here find warm shelter this freezing weather snow is no joke,displaced,really hope folks displaced find warm shelter freezing weather snow joke,I really hope all the folk that be displace out here find warm shelter this freeze weather snow be no joke,0.44680851063829785
7393,mayhem,Nottingham,#doctorwho new series monster mayhem. round 4 the silence (series 6 and 7) vs the ood (the impossible planet/the… https://t.co/y0ft2x7d0q,0,20,4.722222222222222,0.95,3,1,11,1,doctorwho new series monster mayhem round 4 the silence series 6 and 7 vs the ood the impossible planet the,mayhem,doctorwho new series monster mayhem round silence series ood impossible planet,doctorwho new series monster mayhem round 4 the silence series 6 and 7 vs the ood the impossible planet the,0.0
6892,injury,United Kingdom,research suggests you should stick to your natural running stride: https://t.co/whvf8tzncl - via,0,13,5.083333333333333,1.0,4,1,7,0,research suggests you should stick to your natural running stride via,injury,research suggests stick natural running stride via,research suggest you should stick to your natural running stride via,0.2222222222222222
5491,fear,"Bengaluru, India",you realize the power of propaganda when even falls prey to manufactured sensational headlines. i can't…,0,16,5.5625,1.0,6,0,2,0,you realize the power of propaganda when even falls prey to manufactured sensational headlines i cannot,fear,realize power propaganda even falls prey manufactured sensational headlines cannot,you realize the power of propaganda when even fall prey to manufacture sensational headline I can not,0.05357142857142857
8801,ruin,"Washington, USA","so, ha fuck you. it now branches to chemistry, physics and everything. why u gotta ruin math for me... why not rece… https://t.co/v0frqah1hz",0,23,4.181818181818182,0.9565217391304348,8,1,12,0,so ha fuck you it now branches to chemistry physics and everything why u gotta ruin math for me why not rece,ruin,fuck branches chemistry physics everything gotta ruin math rece,so ha fuck you it now branch to chemistry physics and everything why u get to ruin math for I why not rece,0.0
7400,mayhem,,"for a moment, one could believe you were talking about israel, its politicians and generals (re the… https://t.co/vkpyi3vtqz",0,18,4.9411764705882355,1.0,7,1,8,0,for a moment one could believe you were talking about israel its politicians and generals re the,mayhem,moment one could believe talking israel politicians generals,for a moment one could believe you be talk about israel its politician and general re the,0.0
4858,emergency%20services,South Africa - KZN,gauteng helicopter emergency medical services: netcare 7 a specialised helicopter ambulance has been activated for… https://t.co/yjmeerf4yc,1,16,6.733333333333333,0.9375,3,1,6,0,gauteng helicopter emergency medical services netcare 7 a specialised helicopter ambulance has been activated for,emergency services,gauteng helicopter emergency medical services netcare specialised helicopter ambulance activated,gauteng helicopter emergency medical service netcare 7 a specialised helicopter ambulance have be activate for,0.375
3979,destruction,,"all destruction aside, this is beautiful https://t.co/lhto2ylvwz",0,7,5.833333333333333,1.0,3,1,6,0,all destruction aside this is beautiful,destruction,destruction aside beautiful,all destruction aside this be beautiful,0.06
3194,deaths,,"speaker pelosi, actions speak louder than your words. and ever since you’ve been in congress, you’ve done…",0,17,5.294117647058823,0.9411764705882353,5,0,3,0,speaker pelosi actions speak louder than your words and ever since you ve been in congress you ve done,deaths,speaker pelosi actions speak louder words ever since congress done,speaker pelosi action speak louder than your word and ever since you ve be in congress you ve do,0.15625
7319,mass%20murderer,,"kill him, but claim self defense and pray for the best. if i get thrown in jail, i can live with myself that i prev… https://t.co/52k4eft2wp",0,26,3.68,0.9230769230769231,13,1,8,0,kill him but claim self defense and pray for the best if i get thrown in jail i can live with myself that i prev,mass murderer,kill claim self defense pray best get thrown jail live prev,kill he but claim self defense and pray for the good if I get throw in jail I can live with myself that I prev,0.24242424242424243
11369,wrecked,,jake corway wrecked while running 14th at irp.,1,8,4.875,1.0,2,0,1,0,jake corway wrecked while running 14th at irp,wrecked,jake corway wrecked running 14th irp,jake corway wreck while run 14th at irp,0.12903225806451613
4605,earthquake,"Jalisco, Mexico",#sismo m 4.5 southeast of easter island. 14-01-2020 07:31 utc https://t.co/lqweuzpme7 #temblor #csem #emsc… https://t.co/k0lti1tjvz,1,15,4.7,1.0,2,1,19,4,sismo m 4 5 southeast of easter island 14 01 2020 07 31 utc temblor csem emsc,earthquake,sismo southeast easter island 2020 utc temblor csem emsc,sismo m 4 5 southeast of easter island 14 01 2020 07 31 utc temblor csem emsc,0.5925925925925926
847,bioterrorism,"ʟᴏʏᴀʟ 𝐏𝐀𝐑𝐓𝐍𝐄𝐑 𝑜𝑓 ᴍᴀᴅᴇɪɴʜxᴀᴠᴇɴ, 𝐒𝐎𝐀 𝐀𝐆𝐄𝐍𝐓 𝑜𝑓 ᴛʜᴇ 𝐁.𝐒.𝐀.𝐀| 𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐓 𝐄𝐕𝐈𝐋 + 𝑀𝑈𝐿𝑇𝐼, { 𝒂𝒅𝒐𝒓𝒆𝒅 𝑏𝑦 𝐑𝐔𝐊𝐈 }","⠀ ❛ it’s 𝒋𝒊𝒍𝒍 𝒗𝒂𝒍𝒆𝒏𝒕𝒊𝒏𝒆. i didn’t say it sooner, but that’s my name. i work for the bsaa, fending off against… https://t.co/yx2od7xqrh",0,23,4.045454545454546,0.9565217391304348,8,1,9,0,it s i didn t say it sooner but that s my name i work for the bsaa fending off against,bioterrorism,say sooner name work bsaa fending,it s I didn t say it soon but that s my name I work for the bsaa fend off against,0.027777777777777776
10958,weapons,"Michigan, Earth","division 2 is focused on making group synergy matter, dark zone great again &amp; weapons better. want to know more check…",0,21,4.666666666666667,1.0,5,0,4,0,division 2 is focused on making group synergy matter dark zone great again weapons better want to know more check,weapons,division focused making group synergy matter dark zone great weapons better want know check,division 2 be focus on make group synergy matter dark zone great again weapon well want to know more check,0.2692307692307692
5765,flattened,curiouscat.me/bear_coughing,"it had a slightly flattened, lizard-like nose, and a mouth that looked normal until it opened, splitting wide and r… https://t.co/080l803rqu",0,21,4.85,0.8571428571428571,9,1,9,0,it had a slightly flattened lizard like nose and a mouth that looked normal until it opened splitting wide and r,flattened,slightly flattened lizard like nose mouth looked normal opened splitting wide,it have a slightly flatten lizard like nose and a mouth that look normal until it open splitting wide and r,0.17333333333333334
7488,military,Egypt,mubarak really cared about the air force but he had a clear policy: zero for weapons. all procurement… https://t.co/bg7tvpjjqp,0,19,4.722222222222222,1.0,8,1,7,0,mubarak really cared about the air force but he had a clear policy zero for weapons all procurement,military,mubarak really cared air force clear policy zero weapons procurement,mubarak really care about the air force but he have a clear policy zero for weapon all procurement,0.16981132075471697
6594,hostage,Hiding in a red state,for the third consecutive day we've come across a koala in desperate need of rescue on our last venture into the forest.…,0,22,4.545454545454546,0.9545454545454546,10,0,2,0,for the third consecutive day we have come across a koala in desperate need of rescue on our last venture into the forest,hostage,third consecutive day come across koala desperate need rescue last venture forest,for the third consecutive day we have come across a koala in desperate need of rescue on our last venture into the forest,0.05172413793103448
8829,ruin,,sinus problems will literally ruin your sleeping pattern smttttt,0,9,6.222222222222222,1.0,2,0,0,0,sinus problems will literally ruin your sleeping pattern smttttt,ruin,sinus problems literally ruin sleeping pattern smttttt,sinus problem will literally ruin your sleeping pattern smttttt,0.0
7928,oil%20spill,"Anaheim, CA",when cleaning animals after an oil spill the ducks are always darkest before the dawn extra strength original scent soap.,0,20,5.1,0.95,7,0,1,0,when cleaning animals after an oil spill the ducks are always darkest before the dawn extra strength original scent soap,oil spill,cleaning animals oil spill ducks always darkest dawn extra strength original scent soap,when clean animal after an oil spill the duck be always darkest before the dawn extra strength original scent soap,0.16363636363636364
5974,forest%20fire,nicolastyrell@gmail.com,forest fire 1 now available on all streaming services https://t.co/pnur56n1k6 https://t.co/lfrga4gbje,0,11,5.0,1.0,3,1,10,0,forest fire 1 now available on all streaming services,forest fire,forest fire available streaming services,forest fire 1 now available on all stream service,0.13043478260869565
10331,trapped,"Detroit, MI",just broke a giant ass glass air planter while getting into bed 🥰 i’m completely trapped in my room until someone wakes up,0,23,4.3478260869565215,1.0,8,0,0,0,just broke a giant ass glass air planter while getting into bed i m completely trapped in my room until someone wakes up,trapped,broke giant ass glass air planter getting bed completely trapped room someone wakes,just break a giant ass glass air planter while get into bed I m completely trap in my room until someone wake up,0.10344827586206896
8669,riot,,bottom line is that sex trafficking should be addressed as well as access of porn to minors. but do not kink shame!… https://t.co/ypbfm7mihr,0,23,4.318181818181818,0.9565217391304348,11,1,7,0,bottom line is that sex trafficking should be addressed as well as access of porn to minors but do not kink shame,riot,bottom line sex trafficking addressed well access porn minors kink shame,bottom line be that sex trafficking should be address as well as access of porn to minor but do not kink shame,0.06666666666666667
6619,hostage,Kattegat,"after newtown, polls showed wide public support for expanding gun legislation — but obama's bill fell five votes short.…",0,19,5.368421052631579,1.0,3,0,3,0,after newtown polls showed wide public support for expanding gun legislation but obama is bill fell five votes short,hostage,newtown polls showed wide public support expanding gun legislation obama bill fell five votes short,after newtown poll show wide public support for expand gun legislation but obama be bill fall five vote short,0.05172413793103448
9323,sirens,,sleeping with sirens sleeping with sirens well i guess just 2,0,11,4.636363636363637,0.7272727272727273,4,0,0,0,sleeping with sirens sleeping with sirens well i guess just 2,sirens,sleeping sirens sleeping sirens well guess,sleep with siren sleep with siren well I guess just 2,0.06896551724137931
8737,rioting,"Brunswick, MD","in my day the principal concerns of university students were sex, smoking dope, rioting and learning. learning was… https://t.co/ifrvuzs1zo",0,19,5.444444444444445,1.0,6,1,8,0,in my day the principal concerns of university students were sex smoking dope rioting and learning learning was,rioting,day principal concerns university students sex smoking dope rioting learning learning,in my day the principal concern of university student be sex smoking dope riot and learning learning be,0.2857142857142857
5512,fear,Los Angeles,’truth is greater than fear’ — and are exposing the truth about mass incarceration and how…,0,16,4.75,0.9375,7,0,0,0,truth is greater than fear and are exposing the truth about mass incarceration and how,fear,truth greater fear exposing truth mass incarceration,truth be great than fear and be expose the truth about mass incarceration and how,0.05357142857142857
2268,cliff%20fall,Plotskiville,update at 18:15 tuesday to do list - sleep in ☑️ drink coffee ☑️ walk to the dog beach ☑️ flat tyre ☑️ walk to an… https://t.co/pbnxam0hft,0,27,3.423076923076923,0.7777777777777778,7,1,7,0,update at 18 15 tuesday to do list sleep in drink coffee walk to the dog beach flat tyre walk to an,cliff fall,update tuesday list sleep drink coffee walk dog beach flat tyre walk,update at 18 15 tuesday to do list sleep in drink coffee walk to the dog beach flat tyre walk to an,0.17073170731707318
3324,deluge,"Russell Island, Qld Australia","a sudden deluge of rain could fall in bushfire-ravaged parts of new south wales this weekend, if forecasts prove correc…",0,20,5.05,0.95,6,0,2,0,a sudden deluge of rain could fall in bushfire ravaged parts of new south wales this weekend if forecasts prove correc,deluge,sudden deluge rain could fall bushfire ravaged parts new south wales weekend forecasts prove correc,a sudden deluge of rain could fall in bushfire ravage part of new south wale this weekend if forecast prove correc,0.0
9867,survive,,"okay so minhos falsetto in levanter, and now they are making it english as if we are supposed to survive https://t.co/iw26j7o…",0,21,4.25,0.9523809523809523,12,1,6,0,okay so minhos falsetto in levanter and now they are making it english as if we are supposed to survive,survive,okay minhos falsetto levanter making english supposed survive,okay so minhos falsetto in levanter and now they be make it english as if we be suppose to survive,0.06666666666666667
816,bioterrorism,,nice. i called them out for supporting bioterrorism,0,8,5.5,1.0,4,0,1,0,nice i called them out for supporting bioterrorism,bioterrorism,nice called supporting bioterrorism,nice I call they out for support bioterrorism,0.027777777777777776
1276,bloody,"Wales,UK",bloody hell he's got some front he can stick big ben up his arse,0,14,3.642857142857143,1.0,6,0,1,0,bloody hell he is got some front he can stick big ben up his arse,bloody,bloody hell got front stick big ben arse,bloody hell he be get some front he can stick big ben up his arse,0.05660377358490566
9898,survived,"Oxford, England","people in the camp were freezing having survived one of the biggest earthquakes in the world claiming lives of 75,0… https://t.co/vsjjpeq1sk",1,21,4.85,0.8095238095238095,9,1,6,0,people in the camp were freezing having survived one of the biggest earthquakes in the world claiming lives of 75 0,survived,people camp freezing survived one biggest earthquakes world claiming lives,people in the camp be freeze having survive one of the big earthquake in the world claim life of 75 0,0.28
2819,crushed,Up your butt!,"itself mint green. he shrieked, the anger from remus was combining with the aspect of roman’s pride… https://t.co/ewvowwmpyu",0,18,4.9411764705882355,0.9444444444444444,8,1,7,0,itself mint green he shrieked the anger from remus was combining with the aspect of roman s pride,crushed,mint green shrieked anger remus combining aspect roman pride,itself mint green he shriek the anger from remus be combine with the aspect of roman s pride,0.025
3310,deluge,South London,one of the problems about living in bermondsey the moment anyone mentions “biblical weather” we expect… https://t.co/jmfgizztzs,0,17,5.5,0.9411764705882353,6,1,5,0,one of the problems about living in bermondsey the moment anyone mentions biblical weather we expect,deluge,one problems living bermondsey moment anyone mentions biblical weather expect,one of the problem about live in bermondsey the moment anyone mention biblical weather we expect,0.0
11098,wildfire,"Norwich, UK",future #wildfire risks grow with each added degree. to minimise growth in fire risk we must in fire risk we must st… https://t.co/bmvfhgfvtg,0,23,4.095238095238095,0.782608695652174,7,1,7,1,future wildfire risks grow with each added degree to minimise growth in fire risk we must in fire risk we must st,wildfire,future wildfire risks grow added degree minimise growth fire risk must fire risk must,future wildfire risk grow with each add degree to minimise growth in fire risk we must in fire risk we must st,0.3023255813953488
10828,war%20zone,,but also the police literally signed up for this job. it’s not a war zone. it’s not an armed conflict.… https://t.co/x4lmsrndfn,0,21,4.2,0.9047619047619048,9,1,8,0,but also the police literally signed up for this job it s not a war zone it s not an armed conflict,war zone,also police literally signed job war zone armed conflict,but also the police literally sign up for this job it s not a war zone it s not an armed conflict,0.2391304347826087
6256,hazardous,"San Diego, CA",the air quality is well over hazardous levels in melbourne today. no one should be doing physically strenuous work outsid…,1,20,5.15,1.0,8,0,1,0,the air quality is well over hazardous levels in melbourne today no one should be doing physically strenuous work outsid,hazardous,air quality well hazardous levels melbourne today one physically strenuous work outsid,the air quality be well over hazardous level in melbourne today no one should be do physically strenuous work outsid,0.5581395348837209
8435,razed,somewhere n Washington,"that won't be drastic enough, the wh must be razed.",0,10,4.2,0.9,5,0,3,0,that will not be drastic enough the wh must be razed,razed,drastic enough must razed,that will not be drastic enough the wh must be raze,0.3333333333333333
8834,ruin,Kuala Lumpur City,"kuantan is a beautiful town before those ""rempitz"" came and ruin everything",0,12,5.333333333333333,1.0,5,0,2,0,kuantan is a beautiful town before those rempitz came and ruin everything,ruin,kuantan beautiful town rempitz came ruin everything,kuantan be a beautiful town before those rempitz come and ruin everything,0.0
7868,obliterated,"Exeter, England","i no longer know who i’d vote for, it was jc, then i thought starmer because of his brexit expertise, then barry ga… https://t.co/3vtgpdihkw",0,24,4.086956521739131,0.9166666666666666,11,1,8,0,i no longer know who i d vote for it was jc then i thought starmer because of his brexit expertise then barry ga,obliterated,longer know vote thought starmer brexit expertise barry,I no long know who I d vote for it be jc then I think starmer because of his brexit expertise then barry ga,0.0425531914893617
3202,deaths,"Coogee, Sydney",i wonder how many fewer children in australia would have died if i had decided to vaccinate my child i wonder whether or not…,0,24,4.25,0.875,11,0,0,0,i wonder how many fewer children in australia would have died if i had decided to vaccinate my child i wonder whether or not,deaths,wonder many fewer children australia would died decided vaccinate child wonder whether,I wonder how many few child in australia would have die if I have decide to vaccinate my child I wonder whether or not,0.15625
8998,screaming,,philip schofield is really letting himself down lately fully screaming white privilege here https://t.co/zqlz41ex68,0,14,6.076923076923077,1.0,4,1,5,0,philip schofield is really letting himself down lately fully screaming white privilege here,screaming,philip schofield really letting lately fully screaming white privilege,philip schofield be really let himself down lately fully scream white privilege here,0.0784313725490196
5809,flood,"High Desert, CA",dems are trying to restrict pres. trump's military action with iran. let's flood their offices with petition signatures from pa…,0,20,5.45,0.95,6,0,4,0,dems are trying to restrict pres trump is military action with iran let us flood their offices with petition signatures from pa,flood,dems trying restrict pres trump military action iran let flood offices petition signatures,dem be try to restrict pre trump be military action with iran let we flood their office with petition signature from pa,0.0625
9283,sirens,"Holly, MI",the sirens are blaring☢☣☢☣ https://t.co/iuarqnn4sp,0,5,5.75,1.0,2,1,5,0,the sirens are blaring,sirens,sirens blaring,the siren be blare,0.06896551724137931
2554,collision,huntingdon,⚠️ update: #a141 westbound between tesco and audi roundabouts #huntingdon; road blocked due to road traffic collision. q…,1,18,5.176470588235294,0.9444444444444444,3,0,5,2,update a141 westbound between tesco and audi roundabouts huntingdon road blocked due to road traffic collision q,collision,update a141 westbound tesco audi roundabouts huntingdon road blocked due road traffic collision,update a141 westbound between tesco and audi roundabout huntingdon road block due to road traffic collision q,0.7192982456140351
5472,fatality,Queenslander,because 'it's tradition'... yeah...so was settling an argument at 10 paces...we moved on from tha… https://t.co/d51axhohqf,0,16,4.411764705882353,1.0,6,1,17,0,because it is tradition yeah so was settling an argument at 10 paces we moved on from tha,fatality,tradition yeah settling argument paces moved tha,because it be tradition yeah so be settle an argument at 10 pace we move on from tha,0.2222222222222222
4769,emergency,DMV,love is so hard to find that women really out here willing to help pay bills. this is really a state of emergency.,0,23,4.0,0.8695652173913043,11,0,2,0,love is so hard to find that women really out here willing to help pay bills this is really a state of emergency,emergency,love hard find women really willing help pay bills really state emergency,love be so hard to find that woman really out here willing to help pay bill this be really a state of emergency,0.14035087719298245
1803,buildings%20on%20fire,,"inferno on black friday 1939: 71 deaths, 3,700 buildings, too much fuel and “lit by the hand of man” « jonova… https://t.co/thhw0drmin",1,22,4.285714285714286,1.0,6,1,9,0,inferno on black friday 1939 71 deaths 3 700 buildings too much fuel and lit by the hand of man jonova,buildings on fire,inferno black friday 1939 deaths 700 buildings much fuel lit hand man jonova,inferno on black friday 1939 71 death 3 700 building too much fuel and light by the hand of man jonova,0.5471698113207547
3098,dead,,about to be dead outside too ... https://t.co/jrx3auu628,0,8,3.8333333333333335,1.0,4,1,8,0,about to be dead outside too,dead,dead outside,about to be dead outside too,0.15555555555555556
7203,loud%20bang,In The Walls,whoever these people were in his home would regret coming here immediately. brahms stared at one of them through… https://t.co/ir03kczxw7,0,20,5.0,1.0,8,1,6,0,whoever these people were in his home would regret coming here immediately brahms stared at one of them through,loud bang,whoever people home would regret coming immediately brahms stared one,whoever these people be in his home would regret come here immediately brahm star at one of they through,0.05454545454545454
3715,derailment,,"hi there, i'm very sorry about this. we are running a reduced service this morning to the freight tr…",1,19,4.368421052631579,1.0,9,0,3,0,hi there i am very sorry about this we are running a reduced service this morning to the freight tr,derailment,sorry running reduced service morning freight,hi there I be very sorry about this we be run a reduce service this morning to the freight tr,0.7142857142857143
1600,bombing,,bombing drives is awesome...bombing drives in the woods? not so much. with a driver shaft that's been sst pured you'll hit it…,0,22,4.434782608695652,0.9545454545454546,9,0,7,0,bombing drives is awesome bombing drives in the woods not so much with a driver shaft that is been sst pured you will hit it,bombing,bombing drives awesome bombing drives woods much driver shaft sst pured hit,bombing drive be awesome bombing drive in the wood not so much with a driver shaft that be be sst pured you will hit it,0.058823529411764705
9113,seismic,"New Delhi, India",". keeps walking away from startups : , : https://t.co/spk97sgv7l #time #energy… https://t.co/hsaw3je5uc",0,13,3.3,0.9230769230769231,1,1,16,2,keeps walking away from startups time energy,seismic,keeps walking away startups time energy,keep walk away from startup time energy,0.24074074074074073
8377,rainstorm,,"eight f-16c of the iaf, which were parked in their underground hangars at hatzor air base (israel), were damaged as… https://t.co/sfvubymxl4",1,21,4.85,0.9523809523809523,8,1,10,0,eight f 16c of the iaf which were parked in their underground hangars at hatzor air base israel were damaged as,rainstorm,eight 16c iaf parked underground hangars hatzor air base israel damaged,eight f 16c of the iaf which be park in their underground hangar at hatzor air base israel be damage as,0.2
4717,electrocute,,"your mission, should you choose to accept it, is to bungee into the underground lair of doctor lavender the old. th… https://t.co/ny2zwhxv3j",0,22,4.571428571428571,0.9090909090909091,10,1,8,0,your mission should you choose to accept it is to bungee into the underground lair of doctor lavender the old th,electrocute,mission choose accept bungee underground lair doctor lavender old,your mission should you choose to accept it be to bungee into the underground lair of doctor lavender the old th,0.09375
6614,hostage,"London, England",there are some comparing them to the hostage takers in dembi dolo.,0,12,4.583333333333333,1.0,7,0,1,0,there are some comparing them to the hostage takers in dembi dolo,hostage,comparing hostage takers dembi dolo,there be some compare they to the hostage taker in dembi dolo,0.05172413793103448
4231,displaced,,"the offspring of the arab spring. we're dismantled, disfigured, abandoned, refugees, displaced and unfortunate h…",1,15,6.6,0.9333333333333333,5,0,6,0,the offspring of the arab spring we are dismantled disfigured abandoned refugees displaced and unfortunate h,displaced,offspring arab spring dismantled disfigured abandoned refugees displaced unfortunate,the offspring of the arab spring we be dismantle disfigure abandon refugee displace and unfortunate h,0.44680851063829785
4738,emergency,"Basse-Normandie, France",#australia fires update: our animal rescue team continues to look for signs of life on kangaroo island &amp; provide care for su…,1,22,4.476190476190476,0.9545454545454546,6,0,4,1,australia fires update our animal rescue team continues to look for signs of life on kangaroo island provide care for su,emergency,australia fires update animal rescue team continues look signs life kangaroo island provide care,australia fire update our animal rescue team continue to look for sign of life on kangaroo island provide care for su,0.14035087719298245
1273,bloody,,emily blunt as athena your words have always been your most dangerous weapon. make it bloody if you have to. https://t.co/0wnkov4dy9,0,21,4.45,0.9047619047619048,10,1,7,0,emily blunt as athena your words have always been your most dangerous weapon make it bloody if you have to,bloody,emily blunt athena words always dangerous weapon make bloody,emily blunt as athena your word have always be your most dangerous weapon make it bloody if you have to,0.05660377358490566
4636,earthquake,"Brighton & Hove, UK",m2.4 quake causing weak shaking near culverden https://t.co/iyjdhczwjz,1,8,5.714285714285714,1.0,0,1,6,0,m2 4 quake causing weak shaking near culverden,earthquake,quake causing weak shaking near culverden,m2 4 quake cause weak shaking near culverden,0.5925925925925926
2429,collide,"Ibadan, Nigeria","the bigger we get,the more likely egos collide,it's just physics let's put our ego aside morning!",0,16,5.125,1.0,5,0,5,0,the bigger we get the more likely egos collide it is just physics let us put our ego aside morning,collide,bigger get likely egos collide physics let put ego aside morning,the big we get the more likely ego collide it be just physics let we put our ego aside morning,0.043478260869565216
10654,upheaval,United Kingdom,"so toxic ... ‘johnson’s government would do well to recall that david cameron had to sack michael gove in 2014, so… https://t.co/yudp3xqvoe",0,22,4.6,0.9545454545454546,7,1,9,0,so toxic johnson s government would do well to recall that david cameron had to sack michael gove in 2014 so,upheaval,toxic johnson government would well recall david cameron sack michael gove 2014,so toxic johnson s government would do well to recall that david cameron have to sack michael gove in 2014 so,0.04
1041,blew%20up,@1004hjis,wait this blew up afsgsgsg te amo?? wow https://t.co/wbywktlvt9,0,9,4.0,1.0,2,1,7,0,wait this blew up afsgsgsg te amo wow,blew up,wait blew afsgsgsg amo wow,wait this blow up afsgsgsg te amo wow,0.05263157894736842
